photo_id,business_id,caption,label
NMEY1kVmGjaZZ88dvLtKAA,Ja4stXdNYr39u5CZHMNtjw,,inside
gUyc7kDj4mPCztKEwRT7Jw,bs07-hLuz0dq06gIUwR5mw,,inside
DwTEKenHg07Q9HVRYLhRUQ,HC8x_oRrWYbmPhDYNZLUzw,,outside
hxl848LP-gbXnYZjnts0NA,n1Ng1q300iLHYZELtOd5FA,,inside
2ogxP_EfiamrOoDtFxBRbg,9tK5ibv58TxxpndehLXjDg,Red Room Sign,outside
tT55LOeWKCOwRJ04x9ueEw,rcaPajgKOJC2vo_l3xa42A,,inside
aJcyib9jLyXLJP38fBwVdw,rcaPajgKOJC2vo_l3xa42A,,inside
fSVJBuk0KtZf7rUxtK1AMw,TShoU62Hm-4wH2EzwkJbrg,Dining Area,inside
Z8l9NOqqTPcJIFxkltOjXg,LLWOrt8Vo5kyA9qeo-Y76g,Menu,menu
9MIT8fCfiZ3o8-e3VtudQA,H1Mp8I2YuyBe8lFHnRk3iA,"Fogo E Brasa, Phoenix, AZ",inside
0lCYqAkv_GvuH-DYg9TnVQ,ujHiaprwCQ5ewziu0Vi9rw,,food
U5WmDsBjYfb-dCKTiDHqag,zlpLjbwrKuNs8zROgB_qUQ,,inside
bOFD8wn-QXH_LbLvyz6IXg,ByF6BhEWd8if3hiNM-BU9w,"""free"" treats",food
dXosmrJB_q8HPX_gfsqE3A,6KtYYZ4ARIVa2Zj2tOcp9g,,inside
YI01WNcUIneGQLZIpKVTyA,eavP59x5DOpGwVFhxbG4Cg,Pho Vietnamese at TI,inside
tMGPdA40pGgvRR3SKzQ8mQ,QJR4qBUHegWEozSQrGmBPw,Interior (photographed by Dave Hong),inside
fYMakbWFCKDOPwvgHZp7Og,awPIH7K4WA5BKJfiQlZcow,,outside
uRU7eRfPJKL1CD72ZkV5GA,V9klA6JGT6Fz2UpVP_7sBw,(photographed by Dave Hong),inside
zUQt3px9BjTSCNLIFdZsSg,mRWNt7hxoFzo5XZaoSC7aA,The Rawest Bar in Town!,outside
58OybbyWSvFM0vzYntQLhQ,UUGoM4q4i8rK2CBRS0xDAw,Interior (photographed by Dave Hong),inside
7twqLFKsxbdDMn_0CVTgkw,UUGoM4q4i8rK2CBRS0xDAw,(photographed by Dave Hong),food
lOjj4LoGWPQiWOdrtqfgxA,r0byBoB7y_IH8uicEvyCqQ,,inside
qUEH1dqwOTADTUgtKN6HeQ,kQGw66MGiK4mIXfV_kVZTA,,inside
TjKY5aU4LFz-fpADwuu5-A,kQGw66MGiK4mIXfV_kVZTA,,inside
5Dk7WVMrPbKl2BGM8sHPDg,KskYqH1Bi7Z_61pH6Om8pg,,outside
f2gkUVypLfmcC6GZlbPzsQ,qW7lM3Jo0_Ctz3X0KYNtCQ,Fresco counter,inside
DL1MBYnVLveAMHwc2sfceg,F6rZDgYtqfjs9sQC6bv81w,The itsy bitsy bistro,inside
gG6yysu-iChF1YUOEaAUJw,aqCOsEhjCHVqaFPRt8MCRg,Liliana's interior,inside
3ZS6f0HT6NrbDOQtTuiqlA,Z2iYtj0ybh_ovOyRD8bjMg,,outside
s4cIA_ya5X5aP8LyUPwTxQ,Fv3HvJPQYqfmniTgtIQJzA,,outside
T0DNisPUru3VYM1Iizk9Lg,2weQS-RnoOBhb1KsHKyoSQ,American and Japanese,food
TWZV831CTN170w8Bhq0zZQ,H9QvGwjFPnUULD0y8i7FkQ,,outside
qUu9fYHOXnFIabnxrgS_6g,DzNk7Chv42gNobL3Wqqt_w,,inside
Zkq1meu_8-p77MsZ89VS6Q,DzNk7Chv42gNobL3Wqqt_w,,inside
K6eew3BDnOaeAuF5y5yHuw,DzNk7Chv42gNobL3Wqqt_w,,outside
2RfkRoJJIVU3sdd6WKoC5g,DzNk7Chv42gNobL3Wqqt_w,,inside
s2ogCcNqw0znH9dulY5IWQ,riM-pBsdqRRVXtAVbLfsxQ,,food
qs3JJZ4hP-xlpqPZb4QG2g,pxex7bDovzCSHJKTu_hPJg,For Dining,inside
o8xMM73_eSkTumZk0kyiAg,pxex7bDovzCSHJKTu_hPJg,The Wine VIP Room,inside
V3zhj34lXlauCKNF1EPm4A,vsafIOqyblej4784tqbUhQ,the signage,outside
U4LRaYjehdYf-eMgCjkKEg,vsafIOqyblej4784tqbUhQ,store front,outside
dWHfBPp0Z-9J3rE_5qGFaw,VV4NAmS0KJ8A8xOcQnKB6A,,outside
-mL7twe28fKHv-pr--OTIA,gV63aLTQ06Nff0GzJ0tcUA,Dover Sole,food
7_mo5wdCKgudKDbZuhvRQA,gV63aLTQ06Nff0GzJ0tcUA,steak and bacon wrapped short rib with phyllo wrapped cheesy cauliflower puree,food
gkplvgawtOuqnIiSHrPdIw,z0rSmZQz9eEXjg_C3_E5-g,Menu,menu
L5LBhJwwhL_nV24KVKDuKw,cD9Unn6ELSONeCR2Y6Rgxw,,outside
3K54Nh3wgZ97gn-RS17pOA,wojojx51l1oBfMVVqUvWAg,,food
GRSfEL2Y0V9kP6D5uP7P6Q,wojojx51l1oBfMVVqUvWAg,lamb shank,food
uLyFv4BvbaqWgtJnXre1SQ,hG9ugXVziCUGhwRNQCRVjQ,"The Bar area, there is a catwalk in front of the screens were the girls do the pageant and go go dancers dance.",inside
21JTbIHe2JnW1WlmdcDYCA,GNi0IjmB5RYOFHxcb_f2qw,coach house,inside
iNxm3v6x3Lg8qov-SABcxw,gomzC2CMt6MD_ykOSGwdDA,,inside
6_y8glwBnRF0kF7h3c3Wdw,Cr4ipI-tr-R8Q0NilkWNkA,View from the balcony,outside
OoztvlvJsVajPf_Us0p-Ww,e4qQlNEop42LoFBwv71dVw,Balcony Patio,outside
ixIzb5wYXddknNUTBTDndQ,-LzUYsR54hd8cCiYXTquRA,,outside
kFbZej3BN_zgGm7WeJ8Uyg,LYWbyu1EQM2o5hwHG5_Ldg,,food
I10hoCLMCqkNCxDCyCki6g,FIr6iGroJz6OP1m9vo3f9w,Inside Joey's Bistro,inside
gAItScdQI3OV3QQvwYvcXw,PDIh1lVtKlUqPJROXYJQvQ,Dining Area,inside
GI47e1R5XCYoDSpljmkrFQ,PDIh1lVtKlUqPJROXYJQvQ,Dining Area,inside
gICdIHhUfOvzIIUgAlYLnA,PDIh1lVtKlUqPJROXYJQvQ,Dining Area,inside
_XH-smalVV1HAv98oEoiMw,PDIh1lVtKlUqPJROXYJQvQ,Dining Area,inside
ZTHFw3S8ZtQVturs5qFkpw,PDIh1lVtKlUqPJROXYJQvQ,Tuna Poke,food
DaouvRDVw8AxDCv-WUq92w,PDIh1lVtKlUqPJROXYJQvQ,Fix Mojito,drink
UblcaEti3iUDZvEkVEbzPQ,PDIh1lVtKlUqPJROXYJQvQ,Sea Bass,food
PWnVGnO2_1v_A3XX5N4QlQ,f_eiOrEcMnkHB7GvQVOHkQ,Terratini,drink
X9t1gEhjvmhWsoTsHgcwsQ,Cr4ipI-tr-R8Q0NilkWNkA,glass bubbles,drink
4KlJYoINt0T_ErgIQ_JY7w,zlpLjbwrKuNs8zROgB_qUQ,The Bank Exterior,inside
FUBWkZbpPlNHDZGXx9ZBfg,zlpLjbwrKuNs8zROgB_qUQ,Party inside The Bank,inside
IAFgtA-u9FEdx3qSZ_ts5A,zlpLjbwrKuNs8zROgB_qUQ,The Bank Interior,outside
VF6Ud4KyEJx7UMdGPwqTDg,liGn7sPOvUuy3kcwbhRkbA,,food
XO88QmuZVP_uThhVNVNhuw,A7jbtXYFAZhErOW7xIQinA,,outside
MS0k0AsBZKWzJYjefPUfPg,S6BixeT6xkktY3keKSyYrQ,,inside
5N6qPf2iG54XTgiegiWCvg,S6BixeT6xkktY3keKSyYrQ,,inside
Q86sIUqOnuG6TNFn0Em6UQ,33NMl3UDfWiXf38SJ-K7Ig,,inside
3bJCGD1ZEzB2ShSPhl35Ww,qtc1YZix_5lHBJTZq7DOpA,,food
XXmkUvLoe6XMhHZON_9kog,tIauOelAC3BZk_xhMoDBUg,,outside
3E031mGuidvM1MNRH5XE8w,6KtYYZ4ARIVa2Zj2tOcp9g,Lovely servers,inside
czARZ1DwOmwNvkP534fD-Q,UCpUOtvqR-NBWBNVMzJleA,Down and Dirty Martini,drink
n6FXGR26hl3PlkJCL8jlvw,939j88ceB05Te3D7kQPwSA,,outside
i1268ZaaW7-hup2VWLbKSA,x5m_Cux8UoFlVtqxzUa99Q,,outside
AucCL1wI2t7TW2fTsEWTBg,kPr9rYEkGwbRLgUHvKljQQ,Interior,inside
rMg9ZpjFoLY-8kKS5i3CZg,wfWcE4K7vQX1Fjao9Q-12Q,,inside
jzf3iXn9NEuzDUO_1DlAUQ,YuiM5VKscO8rS1EX7f19_g,"Kobe Beef Fleurburger &quot;Rossini&quot;. Ground Kobe beef, Sauteed Foie Gras, Black Perigord Truffles on a Shallot and Truffle",food
tRiTgd9bwaABYXJ9tRUjyg,29XtLRA0y7Nfi4eZF-ZI4A,,inside
Qanj3Vfwk_47aJ-fwV-78g,TkEMlu88OZn9TKZyeY9CJg,Tom & Mozz,food
Bg3if0FrkVrPEPAecIyrmQ,jiOREht1_iH8BPDBe9kerw,"Honey Do (Turkey, tomato and cheddar) I added avocado and  soup in a bread browl",food
7enl15ojFvNMmONtigbiZw,pa-C-Vsk9ntuXBGjTr0tBQ,,food
tecSpjFeMf6vgn0vDZlhFw,EhK37wNBtzk64S8kksL9Og,,outside
_T92rPHPJLYrOTwKdxRUNg,ksYMRWS-hhU7SH0-cB96rA,,outside
igMJorNJdmagP6JcSFBD_Q,LtXy1VinKWfuLFslVarKRw,Sign from the Strip,outside
sjkbb_oH2OcUKtjDxjUvYQ,fSVq-hRt3enBlTyYuiIFyg,,inside
iAL_COHfKFGP7BxPan4flw,dtjOkuk-UNjsRLDa1snxDw,,outside
5e4qrzrpS_HrLXjG6rJT7A,HoPbdqGo8nV0ookg0rbKvA,Ali Dubfire at Puff,inside
JJK9P30T8YtqVaXmIEGn3Q,XZbuPXdyA0ZtTu3AzqtQhg,dining room,inside
SCLIPRULMdQSuYpXxocAaQ,KGpsB2dsdkxl8SGVUlJbZw,,food
bBMowaONza1YeDWYeoojYQ,KGpsB2dsdkxl8SGVUlJbZw,,food
ITDsWBToxtTxRBruRsJDrw,YZGSNhgTS6YeyUYoivD-Ww,,inside
HiQ7_D736MVKzXZrBqFAxw,mlNHAQR3UhowDDYdJF5w9w,"The dining room is small, intimate, and unpretentious.  Wonderful for a romantic dinner!",inside
cx3omKZ0gNfWqRXaOg-2tg,rcaPajgKOJC2vo_l3xa42A,Sourdough Waffles,food
0F-A7V0_9YaaeryA8mYeuQ,rcaPajgKOJC2vo_l3xa42A,Croque Madame,food
HlZm7DNuZpJzq3UC7BHrxA,XZbuPXdyA0ZtTu3AzqtQhg,Pan Seared Halibut,food
1qK2IeUbWlqGVssuyQ1WOA,XZbuPXdyA0ZtTu3AzqtQhg,his,drink
3Mt-8WBLLAPoSxN1uGwqqg,VK_l61W_K2OOkDj-YbDeAQ,,outside
4o2ZyslQLGbc7lIbDvA15A,Cr4ipI-tr-R8Q0NilkWNkA,Rack of Lamb,food
ZV2MSoBzIiuvJe5kUfG1_w,Cr4ipI-tr-R8Q0NilkWNkA,Cake,food
oT_J3Kd5ve_WXoF2Mew71w,ujHiaprwCQ5ewziu0Vi9rw,(photographed by Dave Hong),inside
czhVJkubWC5DYhj1kjTs2g,ujHiaprwCQ5ewziu0Vi9rw,(photographed by Dave Hong),food
-VlP325xjQume4LXXejy8w,glTBzDHv9wNhEsZa4bQrOA,,inside
Y89HtpH-Y1-U_47FNRXO6g,NTQXBbCa5Ugj5lNr6E4J5w,,food
1CAY-APHlnb9txCpW1d-SA,buTa1akbH0pO_P10v99_eA,#2 Honey Pig Combo,food
u1C_M94KO-e5VdxObjxJjg,gqEW_dPfTzMCP8DdLupl-A,,inside
0oeKZVUNxIjcenZs7o36zQ,gqEW_dPfTzMCP8DdLupl-A,,inside
3EFzoB6M3fDihIbe_tiM1w,rcaPajgKOJC2vo_l3xa42A,,food
S2kxVynGHEmCUDNppO0Y8A,VRC7J-ahI4em9ddhihxq5w,,food
BTh-Q5bi4UsbiPrPpkedeg,L7SKlQ4hH12eIqmabXzE0Q,Dining Room,inside
G8DgXZ-UWHhIyapQiy-bqQ,biepWr2CGkkit6zNFt2Dpw,Torta!,food
5lm9ZyMze-MTgtw2FfMdKg,cLUoCKZGS8IJDStYsAA3Xw,Alfredo Burger,food
xg3nPtjyBnLd6tDtCSVboQ,cLUoCKZGS8IJDStYsAA3Xw,West Side,inside
N7s4QbXOnt8XOsWQgfO_zA,fQt4D34vcJNtEf8Q4zte3w,,inside
KG4Hu_96EaTWYs0MndM0QQ,NVJ1rVXyThay6Om-Q2LKJA,via http://www.charlottemagazine.com/index.php?option=com_content&task=view&id=2471&Itemid=761,food
amBMbIuGc_VTrrt3akF7VQ,BzZNKx6Des02RuAtT-uOPw,pad thai.,food
6Vhno0T8kYj_D3KNMwiyVg,tcT3oHh_dwi_FYhozw3Ibw,,outside
wzbJiC2H6RjIZbWyAcOu_g,vUDqNV3RhI3FmZRwS7039g,Dinning Room,inside
t-SytvUFheZ0Xpd_Fh5wIg,jUdUVwuA0wr2vus-F9qyTw,Mighty Cup Coffeehouse & Spoon Gallery,inside
XnAWtMNh6_f6mkR2o-d9ww,jUdUVwuA0wr2vus-F9qyTw,A regular at the Open Mics on Friday,inside
LdOlsFyhnUMcXnRfHauW4A,Ndozr_--5-wzyDJ2T7TfpQ,"BBQ Beef Ribs, Rolls and Sauce (to-go)",food
wix_Hx5YbP1zZbf3FAQy7w,939j88ceB05Te3D7kQPwSA,View from the Roof,outside
OhNcd4CSvU-shsUsoV0LTA,BSpXnwBVR5tdcBT0s7mkeA,,food
bGKMsnj78Q32gNenoSVjOw,w3JBz9gLbZ0CKWQM07nONw,,outside
yUZiY7Xh7_iDlXACiVuiZw,gogO5RF4Rqz2THF1ATcCew,,inside
AyuC0wCkCNoph5LOLfrhNw,hRL_qCrcu9UL773su0QabQ,,inside
FVBz2pT6KHM_qeVq6uqGqw,bVv7r8emubqxWAnAk3abGw,,inside
QLnmoiNdaWqKjfBvBAeV4w,6oKZoCI_0ePyzfRqSFMBig,,inside
B-s-8VUnuBjGTP3d01jsyw,6oKZoCI_0ePyzfRqSFMBig,,inside
tqcqXmwzn9VcESo2tKyrGA,uGD4Mml0jqa9cMAKaip44w,Las Vegas Ferrari Club holding meeting at Josette's Bistro,inside
a2NBxAFl0L5e-p9X4AFaPA,1a9YViZDThy3VqBnGOatmQ,,food
LYajiQX1LEXQYXYjAYBEpg,LFs5jyYdXlzi0SpAYi1eSA,,food
m8WVOzRGsm125p9iF9MfIw,LtqG2KJ87h39x7bnq6QuYg,The Tasting Room in Vistancia,outside
CvjGF67XcCgl38tcTdVigw,JRuNDBOwKW0H73E5iD_uuw,Ferris Ballroom,inside
ggTL9DNe7_4DPHr7FdXiJw,JRuNDBOwKW0H73E5iD_uuw,Bridges Restaurant,inside
qI-5VL1yMn_yWbL1y81owQ,ejaUQ1hYo7Q7xCL1HdPINw,A church being put to good use.,inside
VcsmlfWVeRoavqUZSoDFrg,JQWIZ8MT-VGZzO5W5XCB5Q,via http://www.thecharlotteweekly.com/Culinary/Aug%2026/Culinary-Aug%2026.htm,food
xsMFmT0_HdHt1cmE_HopyQ,aXWN4oH8W-MVDchWia084g,"Signature Dish. ""Pittsburgh Surf and Turf""",food
HKOFd1Bs-w8EarjEupkXvw,YhCAJ8acd1X7GkCHPhD8Xw,another shot of a BLT burger and waffle fries,food
MmKayLjzf6P3pDOkUN3Arw,oYWixgv1kiPV1j02TYzaPA,Fried Rice,food
dK2YPPsRbB8po_-hpml7Uw,3dG6AB7o5QMVQzga0zotiA,,outside
S45jndOrILLH_tUtSEat9g,3dG6AB7o5QMVQzga0zotiA,,inside
4f331opcgHH233poN59zLg,3dG6AB7o5QMVQzga0zotiA,,drink
qeoWKiZuR1_diBL3QQeyfA,FrT9Ij-uK4yjesnIoGSJrw,,outside
e9YehkmMdqSvleT46q7csQ,FrT9Ij-uK4yjesnIoGSJrw,,inside
11jANMvp82THblMRzLaANg,FrT9Ij-uK4yjesnIoGSJrw,,inside
ONIbB7vJ4g4bkv6ZcX5T0g,FrT9Ij-uK4yjesnIoGSJrw,,inside
_ZtXKHhfH5Dk_39hgiYKEA,kkmnzRWOq9mJVpQQzgv-9w,,outside
SIOPqEF-BkdvvOW1nqI7lA,kkmnzRWOq9mJVpQQzgv-9w,,inside
TQM75jHVCchxPD_BRoDHvw,kkmnzRWOq9mJVpQQzgv-9w,,inside
EYlDt3E_2TIjSvF1ILG8tA,Hw7DRto7wHg3qz0RQ2t4KQ,,outside
TvPg3PSEhom7Syl-hs8vRQ,RF0mZ-IteC1pK3yQ7lTvAg,,food
81t-Mx6HwyIusIvAjk5CKA,_BnBjRMt5Ba-TAv07r3fyw,My group sat upstairs just to the right of this pic,inside
mReqxmKcWSzSge65ekeQCA,LFs5jyYdXlzi0SpAYi1eSA,,inside
5vgRjs7hqZpdA4lJLIbteA,TZRMn3WCmP6oczhDF5OPpA,Outside of Resturant,outside
qzwTkR92YL3COAuF-j1Rjw,E0vZWNBWe-LwdECQFIjnug,From: www.boardwalkbillys.com/,drink
GwVd2ZOWDbRL_V2F8izSbw,LScYNYAA78iQL6pWOqt-WQ,www.dogbarnoda.com,outside
qaFB1ghz0FiOkjoCf5l-dw,_PSBh1_5sjqd0eOJfCpbwA,www.dixiescharlotte.com,outside
sXmo04jwJ6eXql7zBaahqQ,_PSBh1_5sjqd0eOJfCpbwA,www.lazyday.com,inside
NekZbbfp2q7cA_4JfooJRQ,_PSBh1_5sjqd0eOJfCpbwA,www.lazyday.com,drink
Iqne_prspSwgN3-XAhQe-A,xFSCaBlcnDXSGFPUtYtuXA,/www.fuelpizza.com,inside
THZKpDk8-BOqdXUyizgJnA,xFSCaBlcnDXSGFPUtYtuXA,/www.fuelpizza.com,drink
ucc5UYRwPpKj7SQimso_Aw,xFSCaBlcnDXSGFPUtYtuXA,/www.fuelpizza.com,inside
oOd5tGFFfHU3sr5n3tjXTQ,xFSCaBlcnDXSGFPUtYtuXA,/www.fuelpizza.com,outside
bzBaCOs6h-OznTx-70tduQ,xFSCaBlcnDXSGFPUtYtuXA,/www.fuelpizza.com,inside
z4lOA8Ib-wvtESS8hwPjEQ,xFSCaBlcnDXSGFPUtYtuXA,/www.fuelpizza.com,inside
oo2HKplxQTwkV1ANOgyg7Q,xFSCaBlcnDXSGFPUtYtuXA,/www.fuelpizza.com,outside
vU5oKA9qbtFydAAsfY777w,xFSCaBlcnDXSGFPUtYtuXA,/www.fuelpizza.com,outside
r3O-uoN0epgTeHtxHE9awQ,xFSCaBlcnDXSGFPUtYtuXA,/www.fuelpizza.com,inside
THguvDJHbAYgu3MozuINJg,1Vvxx-9AoINg8TJXOZgEHg,bar,inside
S-lDhDerZLOMImF-sLJ6ng,1Vvxx-9AoINg8TJXOZgEHg,street tacos,food
XDLPCupX-uGhDdmFvi-G8w,Md6895ZtS3FA8a0pUaH6nw,burger,food
WmH_35an4paCWnLpKyv9vA,Md6895ZtS3FA8a0pUaH6nw,steak-crab,food
uJuz9MwcTUESdxLwmYqU9A,Kn23LDd740SBVJ7mum0fwg,bar,inside
rwXYyqN51p0ow02WVgfHgw,Kn23LDd740SBVJ7mum0fwg,,inside
2d2j769F-i1wpspNHAsZdw,OD71MBxh6lhoPx09zcepng,hot dog,food
6gyiXChrPIGcDxGtBVLaIg,OD71MBxh6lhoPx09zcepng,patty melt,food
mJADtByPTgLMz89H0UlShw,P1hYLhzT5rHDpzGkYUaarg,,drink
7uv4lh4Xv7GHp5dn-w2nMQ,9k-q8w2MsVuc1KcpwKZ2Hw,/www.myspace.com/thecometgrill,outside
Ff_a_cCZvrg5Zqlsdvc1dg,9k-q8w2MsVuc1KcpwKZ2Hw,/www.myspace.com/thecometgrill,inside
9-EMRzHWZW4kXHtILHfshA,9k-q8w2MsVuc1KcpwKZ2Hw,/www.myspace.com/thecometgrill,inside
P6A04GXPSOYKy1nI881Beg,9k-q8w2MsVuc1KcpwKZ2Hw,/www.myspace.com/thecometgrill,inside
dR07DThFmikJDR3YQGSiig,dchNeTQHfK4wP45gYkrJqw,cicispizza.com,inside
28zI8AIUSBSSFm53vktswg,GwAHQJP5bqBxPVPCS211KA,akropoliscafeunccarea.com,food
odnK6zM6g_jDtkoS0SNsbg,GwAHQJP5bqBxPVPCS211KA,akropoliscafeunccarea.com,food
KrU0v8WU1jGrWjyHoPcXhw,GwAHQJP5bqBxPVPCS211KA,akropoliscafeunccarea.com,food
FVoF5VdnmwXy_c1x3zXz6g,GwAHQJP5bqBxPVPCS211KA,akropoliscafeunccarea.com,food
JbWr474gPBLrC7SpeFQG1Q,qhJ4GDULYbdb_sctDgbZgw,Souz Dal,inside
qhM7e_8w0yXwj7gF4jXUSQ,GwAHQJP5bqBxPVPCS211KA,akropoliscafeunccarea.com,food
_ZOEXR4MoCxeG2wM99VKSQ,939j88ceB05Te3D7kQPwSA,The Witch Doctor... it seemed like a good idea at first...,drink
LxMqeUiRPibM4N9uUti2wg,J1RDyyPxhioqm8c_fi4P4Q,From the hostess station,inside
R8_vkL9v7hSoTihGlu6bMA,K3iw26MkmSBPAM7BzHkIYQ,,inside
eRiVVdKNJ52DiKv63u79Dg,K3iw26MkmSBPAM7BzHkIYQ,,inside
5PjsrOnzvEeowH8C-LtrmA,T8G7k6fm-KYX4C-GPsXiHw,(photographed by Dave Hong),food
AZMWAbmju_KDIt4Lk5PZHQ,lOYwF4VUJKe2BJ0i7zZeYQ,The signature Market Pizza and the Arizona salad.,food
xBI_3MIH3066RYLGAS5Tww,TsguKRepJOvT-w8aI1XLTA,The Arizona salad,food
SrFGhpvcwwTh_86n8cbIxQ,wpnLPAnkMEb1NpC3xiD_qg,Special Mixed Plate,food
Nut8oOg4MGn24KrA5gwsfg,GC5wcui5uejRZTi8OCNPkQ,Chicken Flautas,food
kAljWzLhuAo2m89p7qxX1w,wpnLPAnkMEb1NpC3xiD_qg,,inside
LlmNc_l-qxBTA0UV56jx3w,wpnLPAnkMEb1NpC3xiD_qg,,inside
biZcuAD4vArS4CY2ITEu1Q,MqYYYNA-ZYvV-1w5qcmMoA,Wine Fairy in Action,inside
ghFYg2Ulkuvc0nnw9_i0BQ,BJ3AyMhTaORAu_e_J2KNEQ,Facing inside from the Patio,outside
DsqNO8eyn17oKLsmm6KkWQ,BJ3AyMhTaORAu_e_J2KNEQ,Canadian Salmon!,food
mMIyH4mpq5CMiS-DzfLb5A,9QtHDX71JnaQbmzWWVbi-A,The Laughing Ferengi,inside
QMhZmSiVpVntaFi0igotWg,9QtHDX71JnaQbmzWWVbi-A,"God watches over fools, children and starships named Enterprise",inside
qVjmx-jtxVAicgyPTjLt_A,Zzvjuyxr1iudPN_heAAygw,"Room in stone house, 1st floor",inside
b9s2ZBlhIo0DKn_lhI6TcA,7UtqNjjd9D6oU7UcT2nxig,The Bobbie,food
c-XRLzU3je_SyRKBdVr05Q,wKvvX7nls576gHPyzKgZ3w,Steamed Sesame Ginger Dumplings,food
bp1AiklbAhyB4tEDsjSHQw,O7ot_LMlCfLpOP9tBqeNfw,,inside
qidlflKhdevMImfHalE14w,_T7f2wUgNlJqxsR-cR89SQ,From Website,inside
fc9KljeTvsTeG51meO4WIg,Sk0Ycurq7D083Qs8x65b_Q,From Website,inside
gyrcZ5L6AxV0PDj2aFKt6w,liGn7sPOvUuy3kcwbhRkbA,Cute lanterns,inside
zvoTz662YMseVyrSoqmjiA,uuGlYAIvYAX1q1KhpY6dtA,veal cheek sliders - decent,food
aGttr2DHY7HVy8nrn8qiIg,2CWnWhzMBBuj-wdZ6p78Fw,,outside
2Ba3-30MM46vdxexek17fg,FA_D4vDxRyI-hC0SZJnjnA,www.blackfinncharlotte.com,outside
UrMYpyfcO3AwoN1hLibCBw,FA_D4vDxRyI-hC0SZJnjnA,www.blackfinncharlotte.com,drink
WWHgUuw79JtdsHwmsPhbkw,vs99Jj_kVyuRtDl7rxXH2Q,www.greekislesrestaurant.com,inside
M1vI__SqwkyusjEOcdP1vw,vs99Jj_kVyuRtDl7rxXH2Q,www.greekislesrestaurant.com,food
H2Yg1AmdJLkzEIbYKNqLKg,t6WY1IrohUecqNjd9bG42Q,Font of Building,outside
bhTycOvqGX3f3rRFLx9qdA,hk-8lTJaANedCEEWLGPPPg,"Don from SharkWeek, Karaoke band",inside
eLqJYQMaZojjRJ0eJYg9mQ,ZWcXoh_RO7rT2DdcyOzyfQ,,inside
qyzsfn6RpDBFXyKaggeEpA,C6uJ3mbYCuQyy9PK2rBcKw,,food
etWbGNzStJ-MmBd9XR657w,n2BKYb8aw4AhRKLkdUjQRg,,outside
9un1zfXpwMBKc3D7_ZOxcQ,dp9haMgS5RZ6i1kQq_oS5A,,outside
PE0iLOTcuCgIzisBKx82Fw,fwuWrhPXTrEh1qHWoi_xSw,,outside
0JScztuJtXtVBI4mlhMj9w,GE0OgaPz42hvKuSLKo42WQ,,outside
fcOfGvBpGpCtYlWffwFOcA,2dOS56h2QueEIDAdP9-1TQ,Cha Gio- Vietnamese Egg Rolls,food
-ZZSKZHhC9o6_zkxp0ZPTA,2dOS56h2QueEIDAdP9-1TQ,Canh Ga Chien Nuoc Mam-Marinated Fried Chicken Wings,food
gNtqkgm2FtpMcfLJ3hc6Xg,2dOS56h2QueEIDAdP9-1TQ,Bun Cha Ha Noi-Hanoi Style Charbroiled Pork Vermicelli,food
wA24Ni6b4BMjflKLFWcNsg,YuiM5VKscO8rS1EX7f19_g,Chocolate Tasting,food
XrqdQ08hjRLUWcLAc7lL3A,huOYYw8ZgohIxZ6Y3aNOcQ,Welcome!,outside
8qo8l9JMT3260VyOwk6W8A,huOYYw8ZgohIxZ6Y3aNOcQ,Water and Bamboo - Great Symbols of Vietnamese Culture,drink
MwSbC-CpbmSxf4NSagpabA,pkXJEEaWcljXgAUd7cGzIA,,inside
AgoeM8cs-6yFmQbWjdbseQ,d84_mtSFHt8xgYTly2T-9A,,outside
Mi6QfWhK-vkw9qR1WWl11g,hk-8lTJaANedCEEWLGPPPg,Only place in town that serves Heineken mim-kegs for botte-service,drink
3F4yuG7IDX5U1qwbBVrDYw,-av1lZI1JDY_RZN2eTMnWg,Photo from Salad King website,inside
qwFmzAX2ZbLZrWxVLAarIw,UYop9KYT-_mJsc2bcH83jw,photo from Pickle Barrel website,food
rY2hGfUdReCkGU_lCjs8Rw,JmZj7wzAJ7_4ksjG9WXdqw,,inside
tgElvqjmymaLaKPwDqU1jQ,JmZj7wzAJ7_4ksjG9WXdqw,,inside
48aNDzXOxQbP4JOm1d0qfQ,NxHLCT3PuylmuEDOsZfxWg,www.panchinacafeonline.com,inside
kQDEs35JIhK9gOAlpil8Xw,NxHLCT3PuylmuEDOsZfxWg,www.panchinacafeonline.com,inside
Or5lDbu-SYLeQbxwqE5MbQ,yWUBX9Pe6pzh1PjVj04UmQ,www.bigdaddysburgerbar.com,inside
BpByC30jTROLETpJdC9Wjw,yWUBX9Pe6pzh1PjVj04UmQ,www.bigdaddysburgerbar.com,outside
_iDjzMVg1qSf-gEks6cv5w,qcWaROXNmCd3JmOb7H78vg,www.latorresrestaurant.com,food
USzjI2O1Kvyb65dmp6n5Rw,qcWaROXNmCd3JmOb7H78vg,www.latorresrestaurant.com,food
-hQcHiuSAS8soxZo-GjXJw,LeuGZImVz_IG1e-SMYTSXw,,inside
C3I_BxCDyPmgyDqI-rilGQ,uCL2LeNYpYTQX13o1S53Cg,,outside
RKGEUxy9oTnGF87WefZ3Xw,w-T67Zqh14NcikZa7WZdsw,,inside
SXuBUjiCUXDtaxD5mDHnqw,zjwdU1OdlbKTGjm-IfD4TQ,Polka band at Essen Haus,inside
